Адрес ОЖФ,Идентификационный код адреса дома в ГИС ЖКХ,Глобальный уникальный идентификатор дома по ФИАС,Код ОКТМО,Способ управления,"ОГРН организации, осуществляющей управление домом","КПП организации, осуществляющей управление домом","Наименование организации, осуществляющей управление домом",Тип дома,Состояние,Общая площадь дома,Жилая площадь в доме,Дом находится в собственности субъекта Российской Федерации и в полном объеме используется в качестве общежития,Дом находится в муниципальной собственности и в полном объеме используется в качестве общежития,Тип общежития,Тип помещения (блока),Дата сноса объекта,Номер помещения (блока),Номер комнаты,Кадастровый номер,Глобальный уникальный идентификатор дома,Глобальный уникальный идентификатор помещения,Глобальный уникальный идентификатор комнаты,lon,lat,area_num,geometry
"123557, Москва г, пер. Большой Тишинский, д. 38, строение 1",0a5d0980-88bc-413b-b61f-39f0118c1db5,25839ddf-3f0b-44a4-890d-0bbc7dd9ebfc,45380000,ТСЖ,1027739715464.0,770301001.0,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""НА ТИШИНКЕ""",Многоквартирный,Исправный,10112.5,6847.4,-,-,-,,,,,77:01:0004024:1053,e2a57b09-a9c6-46e4-9aef-a294b94f66dc,,,37.570035,55.76972600000001,95,POINT (37.570035 55.76972600000001)
"123557, Москва г, пер. Большой Тишинский, д. 40, строение 1",ee2b35be-ba49-49d5-85c5-fa4b71ec308f,ee2b35be-ba49-49d5-85c5-fa4b71ec308f,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,6492.7,5390,-,-,-,,,,,77:01:0004024:1055,8747efbe-184b-4d12-b6d2-57d5b4d89a38,,,37.567814,55.769697,95,POINT (37.567814 55.769697)
"123557, Москва г, пер. Большой Тишинский, д. 40, строение 2",f6e6ed0b-9794-40ee-b61e-e98028a7971e,f6e6ed0b-9794-40ee-b61e-e98028a7971e,45380000,ЖК,1037739017590.0,770301001.0,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""МЕДРАБОТНИК""",Многоквартирный,Исправный,3031.5,,-,-,-,,,,,нет,96845c22-bffd-4de1-a329-57d2c6040bab,,,37.56903399999999,55.76982899999999,95,POINT (37.56903399999999 55.76982899999999)
"123557, Москва г, пер. Большой Тишинский, д. 41, строение 1",91e1701a-c326-492e-a9d0-54c2afaf926d,91e1701a-c326-492e-a9d0-54c2afaf926d,45380000,ЖК,1037700104562.0,770301001.0,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ГИДРОМЕТЦЕНТР""",Многоквартирный,Исправный,3622.6,2308.1,-,-,-,,,,,нет,e4365d43-34a7-47ee-b5d2-cb48dc99c0e9,,,37.569033,55.76914499999999,95,POINT (37.569033 55.76914499999999)
"123557, Москва г, пер. Большой Тишинский, д. 43",b651601c-2c63-4ca0-b072-cddb5b7b1420,b651601c-2c63-4ca0-b072-cddb5b7b1420,45380000,ЖК,1027739647781.0,770301001.0,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""СТРЕЛА""",Многоквартирный,Исправный,3615.1,2112,-,-,-,,,,,77:01:0004024:1040,01b70163-1924-4524-9176-cebef15c9f46,,,37.567304,55.769466,95,POINT (37.567304 55.769466)
"123557, Москва г, пер. Большой Тишинский, д. 43А, строение 1",b2e3d1ac-900e-4a27-8f58-13e0f20b536c,b8caf5a4-0b11-43a7-80a2-3b70a32d6669,45380000,Не выбран,,,,Жилой,Исправный,654.3,,-,-,-,,,,,77:01:0004024:1042,34046ada-b945-4376-8022-833ba45d1720,,,37.566289,55.768992,95,POINT (37.566289 55.768992)
"123557, Москва г, пер. Большой Тишинский, д. 45",3878169e-2669-4f65-a043-a029e56a748e,bd6f2695-1111-4f49-9c87-eeb7b594f0e9,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,4591.0,2589,-,-,-,,,,,нет,c7f95ee8-cacb-4fbb-b52a-d70a50141887,,,37.5669235,55.7694555,95,POINT (37.5669235 55.7694555)
"123557, Москва г, пер. Зоологический, д. 4-6",78da951a-8f3e-4779-83cc-3bf85609a783,78da951a-8f3e-4779-83cc-3bf85609a783,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,3056.7,2609.8,-,-,-,,,,,77:01:0004021:1023,b476b1a7-f141-402e-915d-7ede9a85d14c,,,37.5756408,55.7654815,95,POINT (37.5756408 55.7654815)
"123557, Москва г, пер. Зоологический, д. 8",d2ed5776-a009-4a34-bfd7-cbce96cc8654,d2ed5776-a009-4a34-bfd7-cbce96cc8654,45380000,УО,1167746299820.0,773001001.0,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ПО ЭКСПЛУАТАЦИИ ВЫСОТНЫХ АДМИНИСТРАТИВНЫХ И ЖИЛЫХ ДОМОВ,Многоквартирный,Исправный,14616.5,13523.4,-,-,-,,,,,77:01:0004021:1024,56b34f74-b8cf-433e-b754-2b77ca86ce89,,,37.5746139,55.765849,95,POINT (37.5746139 55.765849)
"123557, Москва г, пер. Новопресненский, д. 7",f1c3e66d-b053-46fe-8164-94e14b33f44b,f1c3e66d-b053-46fe-8164-94e14b33f44b,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,3872.3,,-,-,-,,,,,77:01:0004021:1048,18745b50-54e1-40c5-8ef7-e9d0ca5852af,,,37.5740389,55.7664329,95,POINT (37.5740389 55.7664329)
