Адрес ОЖФ,Идентификационный код адреса дома в ГИС ЖКХ,Глобальный уникальный идентификатор дома по ФИАС,Код ОКТМО,Способ управления,"ОГРН организации, осуществляющей управление домом","КПП организации, осуществляющей управление домом","Наименование организации, осуществляющей управление домом",Тип дома,Состояние,Общая площадь дома,Жилая площадь в доме,Дом находится в собственности субъекта Российской Федерации и в полном объеме используется в качестве общежития,Дом находится в муниципальной собственности и в полном объеме используется в качестве общежития,Тип общежития,Тип помещения (блока),Дата сноса объекта,Номер помещения (блока),Номер комнаты,Кадастровый номер,Глобальный уникальный идентификатор дома,Глобальный уникальный идентификатор помещения,Глобальный уникальный идентификатор комнаты,lon,lat,area_num,geometry
"124482, Москва г, г. Зеленоград, корп. 360А",4430c943-235d-4d55-85ee-a9b17a55a6c4,caf12f8b-8f3c-46bf-8ee7-d38f6da13199,45377000,УО,5137746243905.0,773501001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ЗЕЛЕНОГРАДСКОГО АДМИНИСТРАТИВНОГО ОКРУГА""",Многоквартирный,Исправный,21680.3,11737.9,нет,нет,-,,,,,77:10:0004005:5144,8aea3b64-8571-4c14-80c7-0eb2f43cf773,,,37.2187521,55.9929924,55,POINT (37.2187521 55.9929924)
"124489, Москва г, г. Зеленоград, корп. 619",b66284b1-d4fa-41a8-a3a6-d74b75b2536a,42efcc0b-a3c3-44fb-a54d-1908095387f1,45330000,УО,1097746100792.0,771701001.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСГРАД""",Многоквартирный,Исправный,23548.0,14680.4,-,-,-,,,,,77:10:0005003:5506,de7e9651-8a2d-4465-a4a2-36820a77af5a,,,37.2354786,55.9911425,55,POINT (37.2354786 55.9911425)
"124536, Москва г, г. Зеленоград, ул. Юности, д. 11",674617fe-bdfb-413e-905a-c08c18eba94f,11012ff7-ab75-4b1a-9799-7915bd13ef57,45377000,Не выбран,,,,Жилой,,8630.4,,-,нет,-,,,,,77:10:0004003:1008,fea55ab7-aef9-4d81-b10c-7ee7ad462e1e,,,37.2260937,55.9982856,55,POINT (37.2260937 55.9982856)
"124536, Москва г, г. Зеленоград, ул. Юности, д. 13",cf6c42ee-2fda-47f2-b6e1-b915209eb9ad,d4f88f28-3058-457c-8048-1462c928e497,45377000,Не выбран,,,,Жилой,,5741.1,,-,нет,-,,,,,77:10:0004003:1006,cd81c8c6-570b-47b2-8c79-8ebc084d63e5,,,37.2254642,55.998012,55,POINT (37.2254642 55.998012)
"124536, Москва г, г. Зеленоград, ул. Юности, д. 15",8746fbcc-8a20-455f-acbf-dae273b6f769,10d28c7c-f460-498d-8306-ff60d9dd3aa6,45377000,Не выбран,,,,Жилой,,5733.3,,-,нет,-,,,,,77:10:0004003:1007,76965221-718a-40ec-8bb6-639cfef1a115,,,37.2263706,55.99792069999999,55,POINT (37.2263706 55.99792069999999)
"124536, Москва г, г. Зеленоград, ул. Юности, д. 7",80f67ed8-fbfc-47a2-a682-dd66ee19aea5,e33553e1-5c3c-4afa-ac90-1705f962df4e,45377000,Не выбран,,,,Жилой,Исправный,5743.8,,-,нет,-,,,,,77:10:0004003:1035,060679b3-4bdb-40cf-aa94-1ea4abab4c6b,,,37.2236793,55.9982445,55,POINT (37.2236793 55.9982445)
"124536, Москва г, г. Зеленоград, ул. Юности, д. 9",4e794829-a28b-4665-a7eb-7e12a51cc6e5,6ff16330-157c-4d97-b6ea-d21b87ec814f,45377000,Не выбран,,,,Жилой,,5786.5,,-,нет,-,,,,,77:10:0004003:1005,32fdfacf-4a3e-4299-a6a5-bb3c1395908f,,,37.2246098,55.9982029,55,POINT (37.2246098 55.9982029)
